XA1, XA2, YA1, YA2, UTFA, FILENAME, XB1, XB2, YB1, YB2, IoU, 
1496, 1568, 35, 109, 96e8, navis-Ming-Qing_HarvYench_18_10_10092_0183-line-008-y1=878-y2=1022.xml, 1496, 1566, 36, 106, 0.91966966967, 
1496, 1568, 35, 109, 96e8, navis-Ming-Qing_HarvYench_18_10_10092_0183-line-008-y1=878-y2=1022.xml, 1496, 1566, 36, 106, 0.91966966967, 
116, 187, 39, 116, 7d05, navis-Ming-Qing_HarvYench_18_10_10092_0183-line-008-y1=878-y2=1022.xml, 118, 184, 40, 113, 0.881287726358, 
116, 187, 39, 116, 7d05, navis-Ming-Qing_HarvYench_18_10_10092_0183-line-008-y1=878-y2=1022.xml, 118, 184, 40, 113, 0.881287726358, 
1694, 1767, 33, 110, 5bd2, navis-Ming-Qing_HarvYench_18_10_10092_0183-line-008-y1=878-y2=1022.xml, 1696, 1764, 34, 107, 0.883116883117, 
110, 187, 35, 114, 5922, navis-Ming-Qing_HarvYench_18_10_10092_0183-line-009-y1=1012-y2=1154.xml, 112, 184, 36, 111, 0.887719875062, 
1886, 1961, 31, 113, 53f2, navis-Ming-Qing_HarvYench_18_10_10092_0183-line-009-y1=1012-y2=1154.xml, 1888, 1960, 32, 110, 0.913170731707, 
21, 89, 41, 117, 4eba, navis-Ming-Qing_HarvYench_18_10_10092_0183-line-009-y1=1012-y2=1154.xml, 23, 86, 42, 114, 0.877708978328, 
508, 581, 35, 110, 5750, navis-Ming-Qing_HarvYench_18_10_10092_0183-line-009-y1=1012-y2=1154.xml, 510, 578, 36, 108, 0.894246575342, 
1096, 1173, 35, 115, 6c34, navis-Ming-Qing_HarvYench_18_10_10092_0183-line-009-y1=1012-y2=1154.xml, 1098, 1170, 36, 112, 0.888311688312, 
1096, 1173, 35, 115, 6c34, navis-Ming-Qing_HarvYench_18_10_10092_0183-line-009-y1=1012-y2=1154.xml, 1098, 1170, 36, 112, 0.888311688312, 
1096, 1173, 35, 115, 6c34, navis-Ming-Qing_HarvYench_18_10_10092_0183-line-009-y1=1012-y2=1154.xml, 1098, 1170, 36, 112, 0.888311688312, 
1368, 1439, 37, 113, 91d1, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-002-y1=20-y2=163.xml, 1371, 1436, 38, 110, 0.867309117865, 
1368, 1439, 37, 113, 91d1, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-002-y1=20-y2=163.xml, 1371, 1436, 38, 110, 0.867309117865, 
693, 770, 41, 119, 5341, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-002-y1=20-y2=163.xml, 696, 766, 42, 116, 0.862470862471, 
2132, 2204, 34, 111, 5341, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-002-y1=20-y2=163.xml, 2134, 2200, 34, 108, 0.880952380952, 
792, 861, 42, 119, 4E09, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-002-y1=20-y2=163.xml, 794, 830, 45, 116, 0.481084133258, 
215, 284, 41, 117, 98a8, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-002-y1=20-y2=163.xml, 218, 283, 42, 114, 0.892448512586, 
1563, 1634, 32, 99, 53f2, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-003-y1=153-y2=295.xml, 1565, 1631, 33, 96, 0.874080302712, 
1659, 1732, 31, 110, 738B, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-003-y1=153-y2=295.xml, 1661, 1729, 32, 107, 0.884341945552, 
1659, 1732, 31, 110, 738B, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-003-y1=153-y2=295.xml, 1661, 1729, 32, 107, 0.884341945552, 
1467, 1542, 31, 111, 5973, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-003-y1=153-y2=295.xml, 1469, 1539, 32, 108, 0.886666666667, 
1467, 1542, 31, 111, 5973, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-003-y1=153-y2=295.xml, 1469, 1539, 32, 108, 0.886666666667, 
113, 182, 46, 120, 5982, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-005-y1=413-y2=554.xml, 115, 182, 46, 118, 0.944770857814, 
883, 937, 36, 82, 4e2d, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-008-y1=805-y2=945.xml, 885, 933, 37, 79, 0.811594202899, 
883, 937, 36, 82, 4e2d, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-008-y1=805-y2=945.xml, 885, 933, 37, 79, 0.811594202899, 
883, 937, 36, 82, 4e2d, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-008-y1=805-y2=945.xml, 885, 933, 37, 79, 0.811594202899, 
782, 854, 35, 110, 98db, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-009-y1=935-y2=1074.xml, 785, 851, 36, 109, 0.892222222222, 
1938, 2006, 29, 106, 4E09, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-009-y1=935-y2=1074.xml, 1989, 2003, 30, 103, 0.195187165775, 
111, 182, 42, 118, 4f86, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-010-y1=1064-y2=1208.xml, 113, 179, 43, 115, 0.880652335063, 
111, 182, 42, 118, 4f86, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-010-y1=1064-y2=1208.xml, 113, 179, 43, 115, 0.880652335063, 
1939, 2008, 32, 106, 5750, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-010-y1=1064-y2=1208.xml, 1941, 2006, 33, 103, 0.891108499804, 
1939, 2008, 32, 106, 5750, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-010-y1=1064-y2=1208.xml, 1941, 2006, 33, 103, 0.891108499804, 
399, 472, 37, 114, 8072, navis-Ming-Qing_HarvYench_18_10_10092_0184-line-010-y1=1064-y2=1208.xml, 401, 469, 38, 111, 0.883116883117, 
826, 903, 35, 112, 5BB6, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-002-y1=106-y2=245.xml, 828, 900, 35, 110, 0.910777534154, 
2011, 2083, 39, 112, 98a8, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-002-y1=106-y2=245.xml, 2013, 2082, 40, 110, 0.918949771689, 
823, 899, 34, 109, 4ea6, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-003-y1=235-y2=378.xml, 826, 896, 35, 106, 0.871929824561, 
235, 309, 36, 112, 5922, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-003-y1=235-y2=378.xml, 238, 306, 37, 109, 0.870554765292, 
432, 505, 37, 114, 5BB6, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-003-y1=235-y2=378.xml, 434, 502, 38, 111, 0.883116883117, 
237, 311, 33, 109, 5b50, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-004-y1=368-y2=509.xml, 240, 308, 34, 106, 0.870554765292, 
237, 311, 33, 109, 5b50, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-004-y1=368-y2=509.xml, 240, 308, 34, 106, 0.870554765292, 
237, 311, 33, 109, 5b50, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-004-y1=368-y2=509.xml, 240, 308, 34, 106, 0.870554765292, 
136, 207, 38, 113, 4f86, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-005-y1=499-y2=639.xml, 138, 204, 38, 110, 0.892394366197, 
1416, 1485, 34, 108, 7a7a, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-005-y1=499-y2=639.xml, 1418, 1482, 35, 105, 0.877399138269, 
1416, 1485, 34, 108, 7a7a, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-005-y1=499-y2=639.xml, 1418, 1482, 35, 105, 0.877399138269, 
725, 799, 36, 109, 82b1, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-005-y1=499-y2=639.xml, 728, 796, 37, 107, 0.88115512773, 
233, 302, 34, 94, 98a8, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-005-y1=499-y2=639.xml, 236, 301, 35, 91, 0.87922705314, 
624, 698, 34, 108, 679d, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-006-y1=629-y2=770.xml, 626, 696, 35, 105, 0.894813732652, 
624, 698, 34, 108, 679d, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-006-y1=629-y2=770.xml, 626, 696, 35, 105, 0.894813732652, 
423, 499, 38, 115, 5BF9, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-006-y1=629-y2=770.xml, 426, 496, 39, 112, 0.873205741627, 
228, 297, 35, 108, 5e72, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-006-y1=629-y2=770.xml, 230, 294, 35, 105, 0.889418304546, 
723, 793, 35, 110, 4e0b, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-006-y1=629-y2=770.xml, 724, 790, 36, 107, 0.892571428571, 
723, 793, 35, 110, 4e0b, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-006-y1=629-y2=770.xml, 724, 790, 36, 107, 0.892571428571, 
522, 599, 36, 113, 82b1, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-006-y1=629-y2=770.xml, 524, 596, 37, 111, 0.898633833699, 
1610, 1685, 38, 114, 82b1, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-006-y1=629-y2=770.xml, 1612, 1682, 39, 111, 0.884210526316, 
1506, 1579, 38, 114, 5982, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-006-y1=629-y2=770.xml, 1508, 1578, 39, 111, 0.908435472242, 
1398, 1475, 37, 115, 624C, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-008-y1=892-y2=1037.xml, 1400, 1472, 38, 112, 0.887112887113, 
121, 195, 35, 113, 9577, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-008-y1=892-y2=1037.xml, 124, 192, 36, 110, 0.871794871795, 
1994, 2065, 38, 115, 7d05, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-008-y1=892-y2=1037.xml, 1996, 2062, 39, 112, 0.881287726358, 
1994, 2065, 38, 115, 7d05, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-008-y1=892-y2=1037.xml, 1996, 2062, 39, 112, 0.881287726358, 
27, 96, 49, 101, 65e5, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-008-y1=892-y2=1037.xml, 29, 94, 50, 98, 0.869565217391, 
1890, 1965, 37, 114, 5BF9, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-009-y1=1027-y2=1169.xml, 1893, 1963, 37, 111, 0.89696969697, 
518, 587, 32, 106, 53bb, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-009-y1=1027-y2=1169.xml, 520, 584, 33, 103, 0.877399138269, 
518, 587, 32, 106, 53bb, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-009-y1=1027-y2=1169.xml, 520, 584, 33, 103, 0.877399138269, 
1199, 1271, 35, 107, 4e0d, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-009-y1=1027-y2=1169.xml, 1202, 1268, 36, 104, 0.865740740741, 
708, 785, 30, 106, 4eba, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-009-y1=1027-y2=1169.xml, 710, 782, 31, 103, 0.885850991114, 
904, 975, 30, 106, 504f, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-009-y1=1027-y2=1169.xml, 906, 974, 31, 103, 0.907338769459, 
217, 291, 29, 102, 5b50, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-010-y1=1159-y2=1298.xml, 220, 288, 30, 99, 0.868567197334, 
217, 291, 29, 102, 5b50, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-010-y1=1159-y2=1298.xml, 220, 288, 30, 99, 0.868567197334, 
217, 291, 29, 102, 5b50, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-010-y1=1159-y2=1298.xml, 220, 288, 30, 99, 0.868567197334, 
1886, 1957, 36, 115, 751f, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-012-y1=1417-y2=1562.xml, 1888, 1956, 37, 112, 0.909252986272, 
1886, 1957, 36, 115, 751f, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-012-y1=1417-y2=1562.xml, 1888, 1956, 37, 112, 0.909252986272, 
802, 878, 37, 113, 82b1, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-012-y1=1417-y2=1562.xml, 804, 874, 38, 110, 0.872576177285, 
2114, 2187, 40, 116, 672a, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-012-y1=1417-y2=1562.xml, 2117, 2185, 41, 113, 0.882480173035, 
610, 683, 34, 107, 5750, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-012-y1=1417-y2=1562.xml, 612, 680, 35, 105, 0.893225745919, 
610, 683, 34, 107, 5750, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-012-y1=1417-y2=1562.xml, 612, 680, 35, 105, 0.893225745919, 
1786, 1862, 36, 113, 5b50, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-012-y1=1417-y2=1562.xml, 1788, 1858, 37, 111, 0.885167464115, 
1786, 1862, 36, 113, 5b50, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-012-y1=1417-y2=1562.xml, 1788, 1858, 37, 111, 0.885167464115, 
1786, 1862, 36, 113, 5b50, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-012-y1=1417-y2=1562.xml, 1788, 1858, 37, 111, 0.885167464115, 
1096, 1173, 34, 113, 53d6, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-012-y1=1417-y2=1562.xml, 1098, 1170, 35, 111, 0.899556140062, 
1096, 1173, 34, 113, 53d6, navis-Ming-Qing_HarvYench_18_10_10092_0185-line-012-y1=1417-y2=1562.xml, 1098, 1170, 35, 111, 0.899556140062, 
298, 370, 22, 92, 5b50, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-001-y1=16-y2=125.xml, 301, 366, 23, 91, 0.876984126984, 
200, 274, 25, 92, 4f55, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-001-y1=16-y2=125.xml, 203, 272, 26, 91, 0.904598628479, 
200, 274, 25, 92, 4f55, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-001-y1=16-y2=125.xml, 203, 272, 26, 91, 0.904598628479, 
1791, 1862, 17, 93, 597d, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-003-y1=132-y2=253.xml, 1793, 1861, 17, 90, 0.919940696812, 
1791, 1862, 17, 93, 597d, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-003-y1=132-y2=253.xml, 1793, 1861, 17, 90, 0.919940696812, 
483, 552, 33, 104, 971e, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-003-y1=132-y2=253.xml, 485, 549, 34, 103, 0.901408450704, 
575, 644, 30, 104, 4f55, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-003-y1=132-y2=253.xml, 575, 641, 31, 103, 0.930669800235, 
575, 644, 30, 104, 4f55, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-003-y1=132-y2=253.xml, 575, 641, 31, 103, 0.930669800235, 
571, 644, 31, 103, 5929, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-007-y1=388-y2=508.xml, 574, 645, 32, 102, 0.920015020653, 
1225, 1296, 27, 98, 6bd4, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-009-y1=641-y2=779.xml, 1227, 1293, 28, 95, 0.877206903392, 
1225, 1296, 27, 98, 6bd4, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-009-y1=641-y2=779.xml, 1227, 1293, 28, 95, 0.877206903392, 
1977, 2048, 17, 88, 6771, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-009-y1=641-y2=779.xml, 1979, 2045, 17, 85, 0.890299543741, 
195, 266, 34, 110, 9999, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-009-y1=641-y2=779.xml, 197, 264, 35, 107, 0.893995552261, 
1320, 1392, 28, 104, 5341, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-009-y1=641-y2=779.xml, 1323, 1389, 29, 101, 0.868421052632, 
1320, 1392, 28, 104, 5341, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-009-y1=641-y2=779.xml, 1323, 1389, 29, 101, 0.868421052632, 
748, 818, 43, 121, 4E0A, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-011-y1=887-y2=1037.xml, 751, 815, 44, 118, 0.867399267399, 
748, 818, 43, 121, 4E0A, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-011-y1=887-y2=1037.xml, 751, 815, 44, 118, 0.867399267399, 
1406, 1480, 35, 112, 5922, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-011-y1=887-y2=1037.xml, 1409, 1476, 36, 109, 0.858371358371, 
1969, 2042, 30, 107, 4E16, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-011-y1=887-y2=1037.xml, 1972, 2039, 31, 104, 0.87012987013, 
1969, 2042, 30, 107, 4E16, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-011-y1=887-y2=1037.xml, 1972, 2039, 31, 104, 0.87012987013, 
658, 730, 46, 118, 6e56, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-011-y1=887-y2=1037.xml, 661, 726, 47, 115, 0.85262345679, 
282, 354, 45, 121, 9577, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-011-y1=887-y2=1037.xml, 285, 351, 46, 118, 0.868421052632, 
1782, 1851, 32, 108, 4eba, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-011-y1=887-y2=1037.xml, 1785, 1850, 33, 105, 0.892448512586, 
1782, 1851, 32, 108, 4eba, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-011-y1=887-y2=1037.xml, 1785, 1850, 33, 105, 0.892448512586, 
564, 636, 48, 117, 971e, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-011-y1=887-y2=1037.xml, 567, 633, 48, 114, 0.876811594203, 
2157, 2227, 17, 89, 9aa8, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-012-y1=1027-y2=1164.xml, 2159, 2223, 17, 86, 0.87619047619, 
1781, 1853, 22, 94, 5BF9, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-012-y1=1027-y2=1164.xml, 1783, 1849, 23, 95, 0.892571428571, 
1687, 1757, 22, 97, 5730, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-012-y1=1027-y2=1164.xml, 1690, 1753, 23, 94, 0.852, 
1687, 1757, 22, 97, 5730, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-012-y1=1027-y2=1164.xml, 1690, 1753, 23, 94, 0.852, 
2069, 2131, 17, 88, 7389, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-012-y1=1027-y2=1164.xml, 2066, 2128, 18, 85, 0.858787747121, 
1593, 1666, 34, 96, 6708, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-012-y1=1027-y2=1164.xml, 1595, 1663, 35, 93, 0.87140963323, 
1593, 1666, 34, 96, 6708, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-012-y1=1027-y2=1164.xml, 1595, 1663, 35, 93, 0.87140963323, 
1217, 1287, 32, 105, 76f8, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-012-y1=1027-y2=1164.xml, 1219, 1283, 33, 102, 0.864187866928, 
1217, 1287, 32, 105, 76f8, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-012-y1=1027-y2=1164.xml, 1219, 1283, 33, 102, 0.864187866928, 
749, 819, 33, 109, 6b64, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-012-y1=1027-y2=1164.xml, 751, 815, 34, 106, 0.866165413534, 
849, 903, 35, 81, 4e2d, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-015-y1=1282-y2=1416.xml, 851, 899, 36, 78, 0.811594202899, 
849, 903, 35, 81, 4e2d, navis-Ming-Qing_HarvYench_18_10_10092_0186-line-015-y1=1282-y2=1416.xml, 851, 899, 36, 78, 0.811594202899, 
34, 108, 29, 107, 5728, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-004-y1=368-y2=508.xml, 36, 104, 30, 104, 0.871794871795, 
34, 108, 29, 107, 5728, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-004-y1=368-y2=508.xml, 36, 104, 30, 104, 0.871794871795, 
138, 207, 30, 108, 5929, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-004-y1=368-y2=508.xml, 136, 205, 31, 105, 0.896564195298, 
723, 775, 29, 83, 5bb9, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-005-y1=498-y2=639.xml, 726, 772, 30, 81, 0.83547008547, 
821, 875, 30, 85, 81f4, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-005-y1=498-y2=639.xml, 824, 872, 31, 82, 0.824242424242, 
821, 875, 30, 85, 5973, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-005-y1=498-y2=639.xml, 824, 872, 31, 82, 0.824242424242, 
1008, 1085, 37, 111, 8272, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-006-y1=629-y2=770.xml, 1010, 1081, 38, 108, 0.872235872236, 
1008, 1085, 37, 111, 8272, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-006-y1=629-y2=770.xml, 1010, 1081, 38, 108, 0.872235872236, 
1410, 1487, 36, 110, 82b1, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-006-y1=629-y2=770.xml, 1412, 1484, 37, 107, 0.884520884521, 
1310, 1383, 34, 111, 597d, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-006-y1=629-y2=770.xml, 1312, 1382, 34, 108, 0.921544209215, 
1310, 1383, 34, 111, 597d, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-006-y1=629-y2=770.xml, 1312, 1382, 34, 108, 0.921544209215, 
2004, 2077, 37, 110, 5149, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-006-y1=629-y2=770.xml, 2007, 2076, 38, 108, 0.906361418653, 
2004, 2077, 37, 110, 5149, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-006-y1=629-y2=770.xml, 2007, 2076, 38, 108, 0.906361418653, 
1211, 1279, 35, 112, 4eba, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-006-y1=629-y2=770.xml, 1214, 1282, 36, 109, 0.869844179652, 
1211, 1279, 35, 112, 4eba, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-006-y1=629-y2=770.xml, 1214, 1282, 36, 109, 0.869844179652, 
1803, 1875, 38, 111, 4eba, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-006-y1=629-y2=770.xml, 1806, 1875, 39, 108, 0.905821917808, 
1112, 1187, 40, 108, 540C, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-006-y1=629-y2=770.xml, 1114, 1184, 41, 105, 0.878431372549, 
518, 589, 34, 107, 504f, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-006-y1=629-y2=770.xml, 519, 586, 35, 104, 0.891954466525, 
2000, 2073, 38, 113, 7389, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-007-y1=760-y2=900.xml, 2003, 2070, 39, 110, 0.868858447489, 
1109, 1182, 32, 110, 58EB, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-007-y1=760-y2=900.xml, 1111, 1181, 33, 107, 0.909729539867, 
515, 591, 32, 108, 4f5c, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-007-y1=760-y2=900.xml, 518, 587, 33, 105, 0.860110803324, 
906, 976, 39, 113, 53c8, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-009-y1=1018-y2=1162.xml, 908, 974, 40, 110, 0.891891891892, 
906, 976, 39, 113, 53c8, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-009-y1=1018-y2=1162.xml, 908, 974, 40, 110, 0.891891891892, 
418, 491, 33, 108, 6101, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-009-y1=1018-y2=1162.xml, 420, 488, 34, 105, 0.881826484018, 
1203, 1279, 35, 113, 679d, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-009-y1=1018-y2=1162.xml, 1206, 1276, 36, 110, 0.873819163293, 
1203, 1279, 35, 113, 679d, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-009-y1=1018-y2=1162.xml, 1206, 1276, 36, 110, 0.873819163293, 
320, 391, 32, 108, 4f86, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-009-y1=1018-y2=1162.xml, 322, 388, 33, 105, 0.880652335063, 
320, 391, 32, 108, 4f86, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-009-y1=1018-y2=1162.xml, 322, 388, 33, 105, 0.880652335063, 
1897, 1969, 41, 109, 9593, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-009-y1=1018-y2=1162.xml, 1898, 1966, 42, 106, 0.888888888889, 
1400, 1475, 35, 113, 5929, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-009-y1=1018-y2=1162.xml, 1402, 1473, 36, 110, 0.89811965812, 
810, 878, 34, 109, 98a8, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-009-y1=1018-y2=1162.xml, 812, 879, 35, 106, 0.90620769677, 
1796, 1869, 34, 110, 6797, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-009-y1=1018-y2=1162.xml, 1799, 1866, 35, 107, 0.869502523432, 
1796, 1869, 34, 110, 6797, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-009-y1=1018-y2=1162.xml, 1799, 1866, 35, 107, 0.869502523432, 
119, 195, 27, 101, 534a, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-011-y1=1280-y2=1416.xml, 122, 191, 28, 98, 0.858819345661, 
411, 487, 41, 107, 6708, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-011-y1=1280-y2=1416.xml, 413, 486, 42, 104, 0.902312599681, 
411, 487, 41, 107, 6708, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-011-y1=1280-y2=1416.xml, 413, 486, 42, 104, 0.902312599681, 
709, 785, 32, 110, 8a69, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-011-y1=1280-y2=1416.xml, 712, 782, 33, 107, 0.873819163293, 
21, 92, 31, 110, 79e6, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-012-y1=1406-y2=1561.xml, 23, 89, 32, 107, 0.882510251382, 
215, 290, 45, 109, 6708, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-012-y1=1406-y2=1561.xml, 218, 289, 46, 106, 0.8875, 
1004, 1057, 37, 89, 4f5c, navis-Ming-Qing_HarvYench_18_10_10092_0187-line-012-y1=1406-y2=1561.xml, 1007, 1053, 38, 87, 0.817851959361, 
1587, 1664, 44, 120, 96f2, navis-Ming-Qing_HarvYench_18_10_10092_0188-line-002-y1=70-y2=225.xml, 1589, 1661, 44, 117, 0.898154477102, 
1687, 1762, 45, 124, 5BF9, navis-Ming-Qing_HarvYench_18_10_10092_0188-line-002-y1=70-y2=225.xml, 1689, 1759, 46, 122, 0.897890295359, 
891, 968, 45, 127, 9577, navis-Ming-Qing_HarvYench_18_10_10092_0188-line-002-y1=70-y2=225.xml, 893, 965, 46, 124, 0.889452011403, 
401, 474, 49, 124, 7167, navis-Ming-Qing_HarvYench_18_10_10092_0188-line-002-y1=70-y2=225.xml, 403, 471, 50, 121, 0.881826484018, 
1286, 1364, 45, 122, 5929, navis-Ming-Qing_HarvYench_18_10_10092_0188-line-002-y1=70-y2=225.xml, 1288, 1362, 46, 119, 0.899433899434, 
497, 575, 35, 114, 5bb9, navis-Ming-Qing_HarvYench_18_10_10092_0188-line-003-y1=215-y2=361.xml, 500, 572, 36, 111, 0.876338851022, 
697, 770, 33, 112, 7a7a, navis-Ming-Qing_HarvYench_18_10_10092_0188-line-003-y1=215-y2=361.xml, 700, 767, 33, 109, 0.8829547425, 
